,acc,f1s0,f1s1,loss,val_acc
0,0.9516304135322571,0.9522647313389999,0.6016808756629614,0.2854557072823046,0.915544867515564
1,0.9569099545478821,0.9565550337567276,0.6685920453759983,0.25250531732181464,0.9236944913864136
2,0.9554864764213562,0.9530297282095116,0.6033404369788051,0.28040204994640594,0.9167723059654236
3,0.9350932240486145,0.9171433240725608,0.0,8.976651667746179,0.846966564655304
4,0.9366200566291809,0.9171433240725607,0.0,11.8911771323533,0.846966564655304
5,0.9371289014816284,0.9171433240725605,0.0,12.854046628647065,0.8469666242599487
6,0.9333850741386414,0.9171433240725608,0.0,0.4832211709475899,0.846966564655304
7,0.9357659220695496,0.9171433240725607,0.0,0.48281737647494116,0.846966564655304
8,0.9365594983100891,0.9171433240725605,0.0,0.4810519225929138,0.8469666242599487
9,0.9363353848457336,0.9171433240725608,0.0,0.503876416344244,0.846966564655304
10,0.9372411966323853,0.9171433240725607,0.0,0.49193646035326094,0.846966564655304
11,0.9375429749488831,0.9171433240725605,0.0,0.4931108224660606,0.8469666242599487
12,0.9381469488143921,0.9171433240725608,0.0,0.453925954653279,0.846966564655304
13,0.9381469488143921,0.9171433240725607,0.0,0.46557081376196496,0.846966564655304
14,0.9381468296051025,0.9171433240725605,0.0,0.4738658189617636,0.8469666242599487
15,0.9359213709831238,0.9171433240725608,0.0,0.4727582474507631,0.846966564655304
16,0.9370341300964355,0.9171433240725607,0.0,0.47621350954153224,0.846966564655304
17,0.9374049305915833,0.9171433240725605,0.0,0.4776100954235601,0.8469666242599487
18,0.96482914686203,0.9604199912142819,0.724960062663873,0.2101939185459809,0.9308783411979675
19,0.9692546725273132,0.9599991132005364,0.7204594537307587,0.22023021081513666,0.9300934672355652
20,0.9722050428390503,0.9591325674766104,0.7127790994142722,0.22531234279150503,0.9285038113594055
21,0.9587215185165405,0.9567165172279489,0.6810726302150915,0.21960587967766254,0.9239360094070435
22,0.9657996892929077,0.9569585603842364,0.6881179516531262,0.2363948917536444,0.9244491457939148
23,0.9698067903518677,0.957902173791663,0.7021794655704583,0.23352981781183518,0.9263104796409607
24,0.9556158781051636,0.9525639972694725,0.6240419846277154,0.2766791632338805,0.9160882234573364
25,0.9653984904289246,0.9575385654197307,0.6839954296100713,0.2683118835887699,0.9253546595573425
26,0.9696342349052429,0.9571448370324553,0.6839572875871263,0.2691538956251311,0.9247207641601562
27,0.935869574546814,0.9171433240725608,0.0,0.4866685708069996,0.846966564655304
28,0.9370082020759583,0.9171433240725607,0.0,0.4776629909175852,0.846966564655304
29,0.9373876452445984,0.9171433240725605,0.0,0.4912304727996855,0.8469666242599487
30,0.9230073094367981,0.9171433240725608,0.0,0.4789249449545546,0.846966564655304
31,0.9305770993232727,0.9171433240725607,0.0,0.4783961617862066,0.846966564655304
32,0.9331002831459045,0.9171433240725605,0.0,0.47777866546039494,0.8469666242599487
33,0.9381469488143921,0.9171433240725608,0.0,0.4537962267919138,0.846966564655304
34,0.9381469488143921,0.9171433240725607,0.0,0.4487295282254074,0.846966564655304
35,0.9381468296051025,0.9171433240725605,0.0,0.45379662556012085,0.8469666242599487
36,0.9590838551521301,0.9548034594718242,0.6290516313955896,0.21458261544219398,0.919891357421875
37,0.9662914276123047,0.9582513538583057,0.6844848079777754,0.20775594624811305,0.9265620112419128
38,0.9704106450080872,0.9586927623211665,0.6956995342207682,0.21896741822705276,0.9274775981903076
39,0.948654294013977,0.9543613161429342,0.6136853869866009,0.2189872283764001,0.9191066026687622
40,0.960455596446991,0.9588386949528165,0.6840269686477659,0.20233425431047952,0.9276487231254578
41,0.9663735032081604,0.9592262416253016,0.6962659341735271,0.20860183469936905,0.9284435510635376
42,0.9430383443832397,0.9446312361787916,0.4501791611744803,0.24987431418992873,0.9000905752182007
43,0.9590450525283813,0.9523337535450882,0.5825747229339825,0.23684420311357401,0.9150015115737915
44,0.9663042426109314,0.956036638081678,0.6417067944960386,0.2292768152028289,0.9221853613853455
45,0.9344979524612427,0.9171433240725608,0.0,0.48350848539552765,0.846966564655304
46,0.9363223910331726,0.9171433240725607,0.0,0.4787827905511482,0.846966564655304
47,0.9369304776191711,0.9171433240725605,0.0,0.4768269337036802,0.8469666242599487
48,0.9381469488143921,0.9171433240725608,0.0,0.5400209679853294,0.846966564655304
49,0.9381469488143921,0.9171433240725607,0.0,0.5078170747392459,0.846966564655304
50,0.9381468296051025,0.9171433240725605,0.0,0.5055478011881733,0.8469666242599487
51,0.8231884241104126,0.9171433240725608,0.0,0.6371056392334611,0.846966564655304
52,0.8806676864624023,0.9171433240725607,0.0,0.5943070860848915,0.846966564655304
53,0.8998273015022278,0.9171433240725605,0.0,0.562542854193555,0.8469666242599487
