Accuracy,F1 score (0),F1 score (1)
0.9257470570479928,0.9551749271137027,0.7838312829525483
0.9257470570479928,0.9551749271137027,0.7838312829525483
0.9257470570479928,0.9551749271137027,0.7838312829525483
0.9257470570479928,0.9551749271137027,0.7838312829525483
0.9257470570479928,0.9551749271137027,0.7838312829525483
0.9257470570479928,0.9551749271137027,0.7838312829525483
