,acc,val_acc,loss,f1s0,f1s1
0,0.8736396253108978,0.8655622780323029,0.3286068856716156,0.8985118653955568,0.8005987136935504
1,0.8663116693496704,0.8671342253684997,0.3382537454366684,0.9012732690299192,0.7968681020491025
2,0.8651793122291564,0.8661426842212677,0.33694365322589875,0.900394975635149,0.7957045256357556
3,0.7134742975234986,0.7206045925617218,0.5452859699726105,0.7829278093312632,0.5883051807241004
4,0.8717610001564026,0.8699516355991364,0.32742573618888854,0.9030463746370613,0.8023448340601691
5,0.8657156825065613,0.8656106412410736,0.3342639833688736,0.8986862702006941,0.8000586166524121
6,0.860745757818222,0.866094309091568,0.3464266061782837,0.900242962044854,0.7961104821262006
7,0.7626865804195404,0.7574727892875671,0.49739727973937986,0.8230975139818136,0.58022350616203
8,0.8744532525539398,0.8713542878627777,0.32285425066947937,0.9035907217491428,0.8066169396569954
9,0.8739920198917389,0.8680773854255677,0.3277325063943863,0.901301377199973,0.8009779738654865
10,0.8692578852176667,0.8647702634334564,0.3386094331741333,0.8986988569103536,0.796439296059945
11,0.8682576715946198,0.8673276841640473,0.33413452804088595,0.9016091951028559,0.7963012303849357
12,0.8737121641635894,0.8719649374485016,0.3209895849227905,0.9043530245704586,0.80631969311438
13,0.8685271441936493,0.8688633561134338,0.32795695066452024,0.902349178588753,0.8001726128307973
14,0.8706208527088165,0.8673277020454406,0.3297304391860962,0.900800436057505,0.7996479822456399
15,0.8659851849079132,0.8663905680179596,0.33893370628356934,0.9013390229535181,0.7926338146641452
16,0.8744506537914276,0.8708101570606231,0.3235185980796814,0.9033248428433021,0.8051834452116342
17,0.8735204100608825,0.8712333798408508,0.32204132378101347,0.9036457574233492,0.8059194804161575
18,0.8724942922592163,0.8693591356277466,0.32766537070274354,0.9025501985755258,0.8017825028843166
19,0.8529228925704956,0.8501632392406464,0.3679216027259827,0.8860066050614035,0.7798128135021574
20,0.8749740958213806,0.8710943162441254,0.32170651853084564,0.9026744527518067,0.8090721059726038
21,0.8736810743808746,0.868476414680481,0.3283488184213638,0.9013225378768812,0.8024159361169078
22,0.8722844064235687,0.870429265499115,0.32464523911476134,0.9029744958723553,0.8049936330127767
23,0.7562085330486298,0.7605925023555755,0.5069906860589981,0.8033761692232195,0.6902304836958686
24,0.8749974071979523,0.8727871775627136,0.31805806756019595,0.9053220538828783,0.8060384924642419
25,0.8741837739944458,0.8711608052253723,0.3214882344007492,0.9037454894101563,0.8050843304429798
26,0.8733701288700104,0.870834344625473,0.32697843611240385,0.9038160223913099,0.8033150322212164
27,0.8719397783279419,0.8690931081771851,0.32748703062534334,0.902129349335018,0.8022717071362011
28,0.8729762732982635,0.8705501735210419,0.3199836254119873,0.902814444800689,0.8059961612323205
29,0.8750051856040955,0.8710096716880799,0.31948977410793306,0.9033440127779105,0.8060478373617148
30,0.8737406730651855,0.8693833112716675,0.323347669839859,0.902174637303036,0.8034212255357549
31,0.8697268903255463,0.8672672390937806,0.33572972416877744,0.9008240876197895,0.7990005983694449
32,0.8734789550304413,0.8732889890670776,0.31635062396526337,0.9048972197499273,0.8101556511530685
33,0.8735333740711212,0.8713119804859162,0.32106004655361176,0.9034371534288607,0.8070641257495617
34,0.8732017040252685,0.8695163369178772,0.3253583937883377,0.9026189244621665,0.8021191461051214
35,0.8723232805728912,0.8707315623760223,0.32203024327754975,0.9039508801543679,0.8023028920424732
36,0.8723362386226654,0.8713119626045227,0.3198939383029938,0.904318067482256,0.8033393886702749
37,0.8736707150936127,0.8706529617309571,0.31984213888645174,0.9031491782414219,0.8051526508780084
38,0.8662209749221802,0.8706166863441467,0.3277518808841705,0.9039652004431786,0.8016485524876111
39,0.859253215789795,0.867448604106903,0.3396298706531525,0.9017928466952407,0.7960903478432926
