,acc,val_acc,loss,f1s0,f1s1
0,0.7425166010856629,0.7317533135414124,0.5480226516723633,0.8034167258081141,0.565729462954428
1,0.7092065811157227,0.7050302267074585,0.5550445437431335,0.7750810760482015,0.55397373885129
2,0.6962289293607076,0.690495765209198,0.562891681989034,0.7673091913681006,0.5071539969849861
3,0.6797730088233948,0.6875211715698242,0.588668268918991,0.7993926974495711,0.2544700471929358
4,0.6597714602947236,0.6636517703533172,0.6213595539331436,0.7898593160575781,0.1272350235964679
5,0.6531042774518331,0.6556953032811482,0.6321341057618459,0.7866815222602471,0.08482334906431194
6,0.6888785243034363,0.7100483775138855,0.5722274661064148,0.7906685754719985,0.4768604970446117
7,0.7005001068115234,0.7169286608695984,0.5616044521331787,0.7910911075414755,0.5076111097589755
8,0.704721188545227,0.7098992347717286,0.577672561009725,0.7952841452770979,0.4420368927699138
9,0.6587738513946533,0.6694679617881775,0.628465986251831,0.7935479563044744,0.15501685450850564
10,0.6492718815803528,0.6546251654624939,0.6410836577415466,0.7869369454850298,0.07750842725425282
11,0.6461045583089192,0.6496775666872661,0.6454190969467163,0.7847332752118815,0.05167228483616855
12,0.8357638835906982,0.8630471587181091,0.3685979962348938,0.8988033593506748,0.7878177259443848
13,0.8537572503089905,0.864909315109253,0.354707396030426,0.8997692586938862,0.7925228554159035
14,0.8603164672851562,0.8659371217091878,0.34664807717005414,0.9006934786652889,0.7934530426685489
15,0.8407856464385987,0.8628899574279785,0.36793467998504636,0.8991230389822645,0.7856319698498878
16,0.8556281089782715,0.8644981861114502,0.35728957653045657,0.8998471903282471,0.7902454640448606
17,0.8608226219813029,0.8653325279553731,0.3509830594062805,0.9005254848359944,0.791308078243836
18,0.8498341679573059,0.865525996685028,0.3629737138748169,0.9014109413917465,0.7884224860519715
19,0.8605099558830261,0.8661245405673981,0.354271599650383,0.9014953829306418,0.7909272565103214
20,0.8646368900934855,0.866702942053477,0.3463474094867706,0.9015975076417317,0.7932982557774734
21,0.8375207304954528,0.8633978366851807,0.3670838177204132,0.9000390455406327,0.7842155752913886
22,0.8545087039470672,0.8650241971015931,0.3533165901899338,0.9004270145056991,0.7902842743696302
23,0.8606792410214742,0.8661991238594056,0.34550217588742577,0.9011469984470853,0.7928180950242754
24,0.871061360836029,0.8670858502388,0.32986615896224974,0.9020525451000427,0.793183379307633
25,0.8738909542560578,0.8687001168727875,0.32672523856163027,0.9029694920648567,0.79690459629242
26,0.8767188310623169,0.867686414718628,0.32734558582305906,0.9021463984661667,0.7956620357338322
27,0.8714396715164184,0.8684643268585205,0.3260465979576111,0.902012040915168,0.7999005281300088
28,0.8747538328170776,0.8683736324310303,0.3252450078725815,0.9020347175648199,0.7994207778476399
29,0.8783461173375448,0.8680531978607178,0.32773974935213723,0.9012954898880522,0.8008661291542125
30,0.8720615625381469,0.8673276901245117,0.33589174747467043,0.9008457945742403,0.7994561109920497
31,0.8751761972904205,0.8682406306266784,0.32893255054950715,0.901382166319139,0.8013570412837048
32,0.878392752011617,0.8671463171641032,0.3276221970717112,0.9002003942994643,0.8011384096110253
33,0.8713930487632752,0.8691535711288452,0.3241331219673157,0.901934260265314,0.8034086452114287
34,0.8746916472911834,0.8695042371749878,0.32218959331512453,0.9022694540769907,0.8036622758138001
35,0.878206193447113,0.8683555046717326,0.3250494122505188,0.9013728097331949,0.8020678170846557
36,0.6242692828178406,0.6397823691368103,0.6589967370033264,0.7803259346655851,0.0
37,0.6320195972919465,0.6397823691368103,0.6403221964836121,0.7803259346655851,0.0
38,0.6882618228594463,0.6965094884236653,0.5748481074968974,0.8097465246602142,0.20625568898678223
39,0.6397699117660522,0.6397823691368103,0.6334602117538453,0.7803259346655851,0.0
40,0.7257462739944458,0.7420677304267883,0.5331735134124755,0.8335987880385382,0.374894340450766
41,0.7734280029932658,0.783361558119456,0.47802929480870565,0.8564481439466527,0.5123402491349365
42,0.6397491812705993,0.6397823691368103,0.6573990225791931,0.7803259346655851,0.0
43,0.6397595465183258,0.6397823691368103,0.6264874160289764,0.7803259346655851,0.0
44,0.7018000404040019,0.7099556763966878,0.5640601754188538,0.8166157636996821,0.25642928993157227
45,0.6397699117660522,0.6397823691368103,0.6534174799919128,0.7803259346655851,0.0
46,0.6819029927253724,0.697188651561737,0.5852086693048477,0.8099780277067634,0.21485811681732364
47,0.743204124768575,0.752797269821167,0.5156432966391246,0.8400473136663422,0.40545760092954825
