,acc,f1s0,f1s1,loss,val_acc
0,0.9373965263366699,0.9171433240725608,0.0,0.4918753015344646,0.846966564655304
1,0.9377716779708862,0.9171433240725607,0.0,0.48769568358681525,0.846966564655304
2,0.9378966689109802,0.9171433240725605,0.0,0.4853202839765898,0.8469666242599487
3,0.936956524848938,0.9171433240725608,0.0,0.47435864267655453,0.846966564655304
4,0.9375516772270203,0.9171433240725607,0.0,0.4713600470210234,0.846966564655304
5,0.937749981880188,0.9171433240725605,0.0,0.473241604552601,0.8469666242599487
6,0.9359213709831238,0.9171433240725608,0.0,0.48659986785907894,0.846966564655304
7,0.9370341300964355,0.9171433240725607,0.0,0.4933404820718472,0.846966564655304
8,0.9374049305915833,0.9171433240725605,0.0,0.49127708983239615,0.8469666242599487
9,0.9642339944839478,0.9610865219476162,0.7249335372032985,0.19584332433589074,0.9319046139717102
10,0.9747670888900757,0.9699527583874568,0.7953203090510573,0.16338154765875645,0.9476607441902161
11,0.980124294757843,0.9748578364727087,0.8330459215580548,0.13818169959263663,0.9563538432121277
12,0.9635351300239563,0.9509578070172194,0.58513871689919,0.24313341593790105,0.9132508039474487
13,0.9732918739318848,0.9583639578713534,0.6626315717236722,0.2754065821850557,0.9264413118362427
14,0.9787871241569519,0.9660362937712089,0.7371792631384259,0.22138988505749937,0.9402958154678345
15,0.9589026570320129,0.76699934685812,0.4710043328508844,0.4765988255741056,0.7594929337501526
16,0.9725154638290405,0.7961048398401508,0.6131499943148071,0.5339480653834938,0.7900996208190918
17,0.9765010476112366,0.8575897505384904,0.7027390463698836,0.3908317218746325,0.8489386439323425
18,0.9505175352096558,0.9438199365240617,0.49313680444222613,0.3035407464755342,0.8996076583862305
19,0.9600672721862793,0.9561089243719106,0.6430121696405241,0.24614298994819622,0.9224569201469421
20,0.9563406109809875,0.9519201875357198,0.5909307700665877,0.26960020462700024,0.9145185351371765
21,0.9372671246528625,0.9171433240725608,0.0,0.45219576892502317,0.846966564655304
22,0.9377069473266602,0.9171433240725607,0.0,0.46070304530361544,0.846966564655304
23,0.9378535151481628,0.9171433240725605,0.0,0.4676939301135789,0.8469666242599487
24,0.9372671246528625,0.9171433240725608,0.0,0.4703486720618978,0.846966564655304
25,0.9377070665359497,0.9171433240725607,0.0,0.47470381239408316,0.846966564655304
26,0.9378535747528076,0.9171433240725605,0.0,0.4757389937596538,0.8469666242599487
27,0.9381469488143921,0.9171433240725608,0.0,0.3310754974204861,0.846966564655304
28,0.9465968012809753,0.9231164713656019,0.21943724316060784,0.30139476228741513,0.8619076013565063
29,0.9527778029441833,0.9324064941155541,0.3577061168748429,0.27865302030404543,0.8792030811309814
30,0.931728720664978,0.9237725414507623,0.12234042553191489,0.30884567004336966,0.8599456548690796
31,0.9472438097000122,0.9325920754485069,0.38908757987301357,0.276201187183312,0.8806519508361816
32,0.9534765481948853,0.9404377047606018,0.4881155325403332,0.25746527969994987,0.8948183655738831
33,0.9373447299003601,0.9256563056630505,0.14654377880184333,0.32260473583061156,0.8635677099227905
34,0.9509834051132202,0.9380828232062848,0.37995776460577524,0.28157967264375233,0.8879262804985046
35,0.9566943049430847,0.9435395429746757,0.4711970061373733,0.25984400604010177,0.8984605669975281
36,0.9803570508956909,0.9822863640146202,0.8937160385090086,0.09699405224103641,0.9696348309516907
37,0.9853777885437012,0.9838987241975609,0.9037052729577926,0.09275636222127562,0.9724117517471313
38,0.9878880977630615,0.9847099252994643,0.9090118877785448,0.09324507427751025,0.9738203287124634
39,0.965864360332489,0.9616113428863724,0.6563950280574071,0.20842904023953465,0.9315423965454102
40,0.9779114723205566,0.9733865885425497,0.7839314029794519,0.14736876219742978,0.9530636668205261
41,0.9826344847679138,0.9768057785747164,0.8229722160555675,0.13124458226147773,0.9593520760536194
42,0.9796324968338013,0.980248429031151,0.8746684030212883,0.09960141109165668,0.96589195728302
43,0.9853777885437012,0.983341291771562,0.897512640573423,0.09127896247623815,0.9713552594184875
44,0.9878881573677063,0.9841032026071288,0.9034810907301188,0.09125242783804084,0.9727135300636292
45,0.9175983667373657,0.9171433240725608,0.0,0.47624615347982713,0.846966564655304
46,0.9278725385665894,0.9171433240725607,0.0,0.4711727827508537,0.846966564655304
47,0.931297242641449,0.9171433240725605,0.0,0.4490262909755164,0.8469666242599487
48,0.9381469488143921,0.9171433240725608,0.0,0.4783452000366645,0.846966564655304
49,0.9381469488143921,0.9171433240725607,0.0,0.4735290046053785,0.846966564655304
50,0.9381468296051025,0.9171433240725605,0.0,0.46853279366726447,0.8469666242599487
51,0.9017339944839478,0.9171433240725608,0.0,0.4815651596631487,0.846966564655304
52,0.9199403524398804,0.9171433240725607,0.0,0.4751152742054755,0.846966564655304
53,0.9260091185569763,0.9171433240725605,0.0,0.4640398022122115,0.8469666242599487
